date,year,month,doy,lon,lat,NDVI,EVI,NDWI,NDMI,LST_Day_C,LST_Night_C,LST_DTR,ET_mm8day,LE_MJm2day,PET_mm8day,ET_stress,GPP_gCm2_8day,PsnNet_gCm2_8day,rainfall_mm_8day,NDVI_lag1,NDVI_future
2024-05-24,2024,5,144,86.47459011559098,21.89220323863088,0.8479890933878664,0.4866408481007707,-0.737263697532842,0.3859918200408997,34.58459616977647,26.53236069827998,8.297967209247235,14.3,0.0433,55.3,0.2585895117540687,22.8,-1.0,63.48259045203071,0.6735244519392917,0.8251382554763385
2024-09-29,2024,9,272,86.47459011559098,21.89220323863088,0.8311081441922564,0.4886760607606862,-0.7622871827818823,0.3770080321285141,30.10801355593622,24.77000000000004,3.8000000000000114,31.700000000000003,0.0967,39.2,0.8086734693877551,57.0,23.0,38.853713202688226,0.8479890933878664,0.8408848903308742
2024-02-18,2024,2,48,86.47943618300613,21.89220323863088,0.7144886363636362,0.3980690091801203,-0.6327358809604328,0.1980148883374689,31.306522402889197,18.890000000000043,9.21999999999997,29.1,0.0889,40.7,0.714987714987715,51.8,26.4,2.493703806624427,0.785989571525731,0.675179138985924
2024-03-13,2024,3,72,86.47943618300613,21.89220323863088,0.6423297785069729,0.4178377032267245,-0.6145161290322582,0.1374999999999999,32.92816863453306,22.49000000000001,9.100000000000025,10.4,0.0315,51.2,0.203125,23.3,12.3,24.633761861853888,0.7144886363636362,0.6453833393634634
2024-03-21,2024,3,80,86.47943618300613,21.89220323863088,0.6778269109286166,0.4019931065487786,-0.6359716661533724,0.2091964488959708,31.982417350605505,21.650000000000038,9.339999999999977,22.5,0.0683,54.2,0.4151291512915129,29.7,-2.6000000000000005,12.705995803082898,0.6423297785069729,0.6771470990540794
2024-05-24,2024,5,144,86.47943618300613,21.89220323863088,0.8540575916230367,0.5042114210648327,-0.7455329636475662,0.3581016299137103,34.57518191857339,26.528096158954654,8.298354894640445,14.3,0.0434,55.5,0.2576576576576577,22.8,-1.0,63.71223976557812,0.6778269109286166,0.8366881826088406
2024-02-18,2024,2,48,86.48428225042126,21.89220323863088,0.6304155614500442,0.2994037121021248,-0.6154183092422252,0.2535690006798096,31.31350274376628,18.890000000000043,9.21999999999997,29.200000000000003,0.0891,41.0,0.7121951219512196,51.7,25.8,2.492574128298019,0.785989571525731,0.6552249983944232
2024-03-13,2024,3,72,86.48428225042126,21.89220323863088,0.6831168831168831,0.4699785561115082,-0.6351249053747162,0.1707317073170731,32.9274866359673,22.49000000000001,9.100000000000025,11.5,0.0348,50.1,0.2295409181636726,24.5,12.2,24.59433880835924,0.6304155614500442,0.6791961521793967
2024-03-21,2024,3,80,86.48428225042126,21.89220323863088,0.6960051964923676,0.4112770122442713,-0.6452425960932576,0.1734831460674157,31.98171823478796,21.650000000000038,9.339999999999977,21.9,0.0665,53.6,0.4085820895522388,29.7,-1.5,12.744041395626946,0.6831168831168831,0.6849278600761107
2024-05-24,2024,5,144,86.48428225042126,21.89220323863088,0.8540575916230367,0.5042114210648327,-0.7455329636475662,0.3581016299137103,34.56576766737034,26.523831619629338,8.298742580033654,14.4,0.0436,55.6,0.2589928057553957,22.8,-0.9000000000000001,63.94188907912488,0.6960051964923676,0.8366881826088406
2024-09-29,2024,9,272,86.48428225042126,21.89220323863088,0.8230395558639833,0.4595296214498818,-0.7630872483221477,0.3548220732336254,30.108478295196537,24.77000000000004,3.800000000000012,28.6,0.087,37.9,0.7546174142480212,53.50000000000001,20.7,39.069482160622314,0.8540575916230367,0.8367221220005473
2024-10-15,2024,10,288,86.48428225042126,21.89220323863088,0.8716216216216218,0.5415617128463477,-0.7834357623646475,0.3455508942371385,29.082566667041668,24.33000000000004,3.1999999999999886,32.800000000000004,0.0999,43.8,0.7488584474885845,70.7,40.1,10.06324917174414,0.8230395558639833,0.865337057605732
2024-02-18,2024,2,48,86.48912831783638,21.89220323863088,0.6304155614500442,0.2994037121021248,-0.6154183092422252,0.2535690006798096,31.32048308464336,18.890000000000043,9.21999999999997,29.3,0.0893,41.0,0.7146341463414634,51.50000000000001,25.7,2.4914444499716155,0.7927516778523489,0.6545368872089549
2024-03-13,2024,3,72,86.48912831783638,21.89220323863088,0.6831168831168831,0.4699785561115082,-0.6351249053747162,0.1707317073170731,32.926804637401546,22.49000000000001,9.100000000000025,23.700000000000003,0.072,44.900000000000006,0.5278396436525612,33.7,7.200000000000001,24.55491575486471,0.6304155614500442,0.6801437279863808
