date,year,month,doy,lon,lat,NDVI,EVI,NDWI,NDMI,LST_Day_C,LST_Night_C,LST_DTR,ET_mm8day,LE_MJm2day,PET_mm8day,ET_stress,GPP_gCm2_8day,PsnNet_gCm2_8day,rainfall_mm_8day
2023-03-22,2023,3,80,86.27589126746038,21.77978816459841,0.8081998114985862,0.5956308825061648,-0.7030625832223701,0.21366439981021668,33.12015152423912,22.307934699934556,10.482577203919313,30.200000000000003,0.0916,45.800000000000004,0.6593886462882096,36.1,0.30000000000000004,4.913784256675212
2023-03-22,2023,3,80,86.28073352649267,21.77978816459841,0.7482550023266636,0.5615309400754297,-0.6521547933157432,0.21193548387096772,33.11302908679046,22.307934699934556,10.482577203919313,31.700000000000003,0.09630000000000001,45.6,0.6951754385964912,36.3,-2.9000000000000004,4.944450687910452
2023-03-22,2023,3,80,86.285575785525,21.77978816459841,0.7575473905920899,0.5523702262721409,-0.6740971912617031,0.21639131843213477,33.10590664934175,22.30793469993456,10.482577203919313,31.8,0.0964,45.400000000000006,0.7004405286343611,36.3,-3.3,4.975117119145961
2023-03-22,2023,3,80,86.29041804455731,21.77978816459841,0.7384144907080687,0.5129587868091643,-0.6708116662898485,0.1829678245557867,33.098784211893054,22.307934699934552,10.482577203919313,8.9,0.027200000000000002,52.6,0.16920152091254753,22.000000000000004,12.5,5.00578355038138
2023-03-22,2023,3,80,86.29526030358961,21.77978816459841,0.7384144907080687,0.5129587868091643,-0.6708116662898485,0.1829678245557867,33.091661774444376,22.307934699934556,10.48257720391931,29.900000000000002,0.0907,46.7,0.6402569593147752,36.1,1.6,5.036449981616708
2023-03-22,2023,3,80,86.30010256262194,21.77978816459841,0.758392550845381,0.5010198465373781,-0.6944510035419127,0.16892001954715755,33.08453933699567,22.307934699934556,10.482577203919314,30.1,0.09140000000000001,46.400000000000006,0.6487068965517241,36.1,0.30000000000000004,5.067116412852218
2023-03-22,2023,3,80,86.30494482165425,21.77978816459841,0.7557771831671125,0.5299877183406113,-0.6836948915325404,0.1774877650897227,33.07741689954699,22.307934699934556,10.482577203919314,30.1,0.0915,46.5,0.6473118279569893,36.1,0.30000000000000004,5.097782844087546
2023-03-22,2023,3,80,86.30978708068656,21.77978816459841,0.7557771831671125,0.5299877183406113,-0.6836948915325404,0.1774877650897227,33.070294462098296,22.307934699934552,10.482577203919313,30.1,0.0915,46.5,0.6473118279569893,36.1,0.30000000000000004,5.128449275322965
2023-03-22,2023,3,80,86.31462933971888,21.77978816459841,0.7944066515495086,0.40749069478908184,-0.7552680221811459,0.18611041718710963,33.0631720246496,22.307934699934556,10.482577203919313,30.3,0.09190000000000001,46.7,0.6488222698072805,35.9,0.30000000000000004,5.159115706558384
2023-03-22,2023,3,80,86.31947159875119,21.77978816459841,0.806619561175158,0.42449506810709253,-0.7620602103735945,0.20996264009962634,33.05604958720091,22.307934699934552,10.482577203919313,30.3,0.092,46.6,0.6502145922746781,35.9,0.30000000000000004,5.189782137793803
2023-03-22,2023,3,80,86.32431385778351,21.77978816459841,0.804953560371517,0.5421937995273182,-0.7257030093734584,0.14257716805487503,33.04892714975222,22.307934699934556,10.482577203919313,29.5,0.0897,46.800000000000004,0.6303418803418803,35.50000000000001,1.0,5.220448569029222
2023-03-22,2023,3,80,86.32915611681581,21.77978816459841,0.647162599235519,0.39427486385783894,-0.6181398035817447,0.05261180007515976,33.04180471230354,22.307934699934556,10.482577203919314,28.6,0.0868,46.400000000000006,0.6163793103448275,35.50000000000001,3.0,5.251115000264551
2023-03-22,2023,3,80,86.33399837584814,21.77978816459841,0.647162599235519,0.39427486385783894,-0.6181398035817447,0.05261180007515976,33.03468227485483,22.30793469993456,10.482577203919313,28.700000000000003,0.0872,46.800000000000004,0.6132478632478633,35.50000000000001,3.0,5.28178143150006
2023-03-22,2023,3,80,86.33884063488044,21.77978816459841,0.6565118050266565,0.3329213656727947,-0.6347237880496054,0.1278195488721804,33.02755983740616,22.307934699934556,10.482577203919313,11.700000000000001,0.0354,51.6,0.22674418604651164,16.6,-1.3000000000000003,5.312447862735389
2023-03-22,2023,3,80,86.34368289391276,21.77978816459841,0.5186846038863976,0.3263732129420617,-0.5150611392782584,0.08756154998929563,33.02043739995746,22.307934699934556,10.482577203919313,11.100000000000001,0.0337,50.5,0.21980198019801983,16.6,-0.5,5.343114293970808
2023-03-22,2023,3,80,86.34852515294509,21.77978816459841,0.5852776864935918,0.3311516864378416,-0.5857988165680473,0.12736620705772375,33.013314962508744,22.307934699934556,10.482577203919313,4.3,0.013000000000000001,47.1,0.09129511677282377,6.0,-23.3,5.373780725206317
2023-03-22,2023,3,80,86.35336741197737,21.77978816459841,0.6725823976819993,0.3489683166084114,-0.6522361359570662,0.10849735957753244,33.006192525060094,22.307934699934556,10.482577203919313,26.1,0.07930000000000001,46.400000000000006,0.5625,35.2,7.3,5.404447156441556
2023-03-22,2023,3,80,86.3582096710097,21.77978816459841,0.6725823976819993,0.3489683166084114,-0.6522361359570662,0.10849735957753244,32.99907008761137,22.307934699934552,10.48257720391931,26.200000000000003,0.0796,46.6,0.5622317596566524,35.2,7.3,5.435113587677064
2023-03-22,2023,3,80,86.36305193004202,21.77978816459841,0.6815663095677872,0.3531235645383556,-0.658287795992714,0.11486651971589523,32.991947650162686,22.307934699934556,10.482577203919313,30.3,0.0921,46.7,0.6488222698072805,35.50000000000001,-1.9,5.465780018912484
2023-03-22,2023,3,80,86.36789418907432,21.77978816459841,0.6798507462686568,0.35031724668333014,-0.6575846833578793,0.11518454297745853,32.984825212714014,22.307934699934556,10.482577203919313,29.8,0.09040000000000001,46.5,0.6408602150537634,35.8,0.9000000000000001,5.496446450147812
