lon,lat,zone,moisture_composite,mean_NDWI,mean_NDMI,mean_NDVI,mean_EVI,mean_LST,n_obs
86.41129581605534,21.92367945935997,Wet,0.7084846669123648,-0.6313219995176449,0.23134805272620346,0.6837827606302458,0.40708499951874666,33.892924872413055,386
86.4112968856488,21.95560066691287,Dry,0.5513981506530641,-0.6712243812760633,0.17859216153528598,0.6927411377499403,0.37325636844614013,27.148090864337057,165
86.41132030451087,21.73931873794672,Wet,0.6493839690670322,-0.6633797993089735,0.23633717818994407,0.7256338216891958,0.43676768705233804,33.743991871873895,386
86.41132478330222,21.98752187446575,Wet,0.6080799622257413,-0.7146447567305465,0.2818779536362952,0.7831567502622355,0.32487890991483803,25.373873565945086,95
86.41135477250955,21.811709372151302,Dry,0.5211987802930038,-0.7255103074913825,0.23637453914537077,0.7743918029925808,0.4039586523921718,27.2502723604937,147
86.4114079092327,21.65882487146714,Dry,0.5499380558369182,-0.7313810348588204,0.26521829514793727,0.7972246773703068,0.4290482268970223,27.404832530264773,149
86.41141084039945,21.99562510674076,Wet,0.6565567067990186,-0.6352008379288241,0.20034015017514775,0.6877199117331725,0.39584961238436017,33.80929132582938,399
86.41143459101593,21.771684932323403,Dry,0.5485416569363605,-0.7566465532183266,0.301047976820145,0.8210880053703162,0.45264165734992895,25.6205672768877,95
86.41147452036515,21.77978816459841,Wet,0.6359456754473595,-0.6705770648259168,0.23733751062326383,0.7294111118263145,0.43171513553461616,33.8407093696277,383
86.41147632898756,21.69929429811883,Dry,0.5354543356254226,-0.7334706781703324,0.2580380380414751,0.7964633101613142,0.4227711212968018,27.367725437366555,156
86.41156592705595,21.92412444618377,Wet,0.6005985310980233,-0.7163493794488278,0.2790801188990397,0.7803152453708021,0.3818146598307242,27.187515498911115,150
86.41156743121658,21.956045653736656,Dry,0.5434436251707744,-0.6759244153345302,0.17982507984967744,0.701141604713393,0.3659500091832167,25.403049742000093,98
86.41158790956663,21.73976372477052,Wet,0.5766740973200526,-0.7269895225142698,0.2776942501937353,0.7956496968038723,0.4022612928499729,27.34869688602863,145
86.41162336091067,21.812154358975093,Dry,0.5154616657708748,-0.7429011711343976,0.25766526827403297,0.7972499539313499,0.40485634536648635,25.56882692903854,93
86.41164676985737,21.964148886011664,Wet,0.6326523911340778,-0.65014685412963,0.20524276300329572,0.7001498609545975,0.41254649339162547,33.83615446173785,396
86.41167194569036,21.820257591250098,Wet,0.6016499480328341,-0.6771173253643594,0.22265562968963473,0.7356003583162886,0.4359513623594576,33.891728471606974,384
86.4116744224216,21.65926985829093,Dry,0.5617252441344095,-0.7363707027555412,0.2808104417213441,0.8045925114797111,0.4223576854862506,25.72955359527745,92
86.41168193147904,21.996070093564555,Wet,0.6213464966755822,-0.7073520617378126,0.2806173087116632,0.774887679130098,0.3744196786811458,27.101754474030972,164
86.41169036495822,21.66737309056593,Wet,0.6448664845829872,-0.6863959296946723,0.2666857632337291,0.7649164361006298,0.4905644769366531,33.7409799082813,380
86.4117426754489,21.78023315142221,Dry,0.5512012735384125,-0.7450932245639919,0.2860907368600728,0.8101499667667064,0.40718114629739727,27.32542060755661,142
86.41174339132314,21.69973928494262,Dry,0.5490673014331787,-0.736909268015281,0.27265899641250146,0.8006360271727929,0.4089375173307602,25.72488701424537,93
86.41176797569803,21.707842517217628,Wet,0.6804633031194033,-0.6933592784002307,0.30196289179602326,0.7771228235469051,0.5035863660064428,33.77476037590582,381
86.41183604495745,21.92456943300757,Wet,0.5927282329758599,-0.73109036543641,0.2950036159140502,0.800465722148518,0.38028941160567636,25.459506161915805,90
86.41185552149211,21.74020871159431,Wet,0.5847132573872151,-0.735920728375297,0.2963837658506399,0.8072623507094626,0.39882629765680117,25.67965996891249,93
86.4118887525999,21.74831194386932,Wet,0.632489429794342,-0.6743826220282289,0.24044272781192896,0.7418809309249701,0.46803434308739467,33.79664034273147,381
86.4119086680959,21.93267266528257,Wet,0.6953107867479525,-0.6312437767567676,0.2219336184239396,0.6855015289201772,0.40787256729198357,33.897897015350765,389
86.4119174329266,21.964593872835465,Wet,0.5780857406294269,-0.7237461586807681,0.2739647882672252,0.7856592478550234,0.4093985746984674,27.146225794875757,155
86.4119406512487,21.8207025780739,Dry,0.5232927030097351,-0.7372428982980315,0.2549488779373408,0.8015113972454649,0.387010700828602,27.22258072113675,141
86.41195302947179,21.99651508038835,Wet,0.6201551693437088,-0.714901499592804,0.29077687991949114,0.7861466083104811,0.36846493631653443,25.375600573891425,100
86.41195699494273,21.66781807738974,Dry,0.5486664323795591,-0.7357294771447853,0.2706568666260815,0.8057953461579271,0.4465153490569457,27.386431115288584,155
86.41201083740918,21.780678138246003,Dry,0.5537108916263934,-0.7540235755571394,0.3008752790498979,0.8190149196155294,0.3946919360793709,25.60633304059903,62
86.4120108374092,21.780678138246003,Wet,0.5722259196295407,-0.7502972784280779,0.3085167047029909,0.8178842561040848,0.39185098664471385,25.48224811519615,23
86.41203515492464,21.708287504041422,Wet,0.5954844071786114,-0.731450200112359,0.2974737417403614,0.806247353392176,0.44167172542895394,27.373000538237932,153
86.4120527201716,21.788781370521008,Wet,0.6376675100812895,-0.688452533346892,0.2646002233146165,0.7602955794240589,0.4675783753999782,33.897852692099406,380
86.4121564815122,21.74875693069312,Dry,0.562717915406131,-0.7347140390805066,0.27909724643358336,0.8032967649732031,0.4629686714220163,27.374579843723634,156
86.41217890342361,21.93311765210637,Wet,0.6021293558126415,-0.7146338435810162,0.2776610621214491,0.7810755757752428,0.3849827376399215,27.16893426044891,154
86.41218810290366,21.965038859659256,Wet,0.5767002918780361,-0.7364018293300808,0.29142783242728126,0.8004755787691598,0.41210644359532606,25.448320420713316,98
86.41219652388232,21.90119644455348,Wet,0.6452918308303128,-0.6426299055252979,0.20321263391559788,0.6883356978681322,0.40289177129144077,33.77117687704169,402
86.41219731984572,21.635896869836845,Wet,0.6590812498434601,-0.6517939088629346,0.2263009179321593,0.714501673487545,0.4451858612682103,33.78702395881216,364
86.41220936369042,21.82114756489769,Dry,0.5366182198892119,-0.7375964671866583,0.26487158327553206,0.8045386622798061,0.37556340768247054,25.541080453292043,95
86.4122236317849,21.668263064213527,Dry,0.5603616636105102,-0.7390571084854501,0.283762266513216,0.8088517794134511,0.4378703105497311,25.697747204723104,93
86.41224152452403,21.67636629648853,Wet,0.657405996916467,-0.6858040816661207,0.2746759587779885,0.7635763349153363,0.48226846235541215,33.73223570440549,374
86.41226940031954,21.97314209193426,Wet,0.6300020710243426,-0.6370775399405575,0.18432782172148243,0.6802649010471339,0.3901264257722545,33.83140043012933,398
86.41230234101572,21.70873249086522,Wet,0.5989433658916029,-0.7371015328880519,0.30815049349665274,0.8099304235694017,0.458404599120372,25.748285849135325,96
86.41232099921487,21.78922635734481,Dry,0.5582258031043599,-0.7462098017102313,0.29267690511984595,0.813579368874817,0.43566623973567953,27.271663667692284,152
86.41232887674921,21.716835723140225,Wet,0.6759842647298199,-0.6958432028587305,0.3024202314875661,0.7774837107610302,0.5044394060173852,33.8337495576307,375
86.41242421729577,21.74920191751691,Wet,0.5769026799881192,-0.7389902107453706,0.29534235901429495,0.8075441369989416,0.4600790893629058,25.682759157742513,97
86.41244914565381,21.93356263893017,Wet,0.592835301271801,-0.7295397003509628,0.2928196608031285,0.802762819457341,0.40197638383400197,25.45557022156177,96
86.41245112508747,21.86161699154938,Dry,0.5344888885285184,-0.7243886389509064,0.24412261295430746,0.7799901805012064,0.3882317595057301,25.529499196905192,101
86.41245940092435,21.757305149791915,Wet,0.645580001755545,-0.6702922083223095,0.24372404348251378,0.7375768958107484,0.4539206822394432,33.84185466544694,382
86.41246352460331,21.636341856660646,Wet,0.5763019510838145,-0.7172349956921389,0.2632177701948891,0.7841717006292798,0.4318866756795196,27.434931411214095,151
86.41246633173652,21.90164143137728,Dry,0.5488798570610278,-0.7181777839194412,0.24523218925607015,0.7790877515548038,0.3893760131764333,27.241001007885075,158
86.4125082781838,21.676811283312333,Dry,0.5614405139997001,-0.7281784828920412,0.268672182176097,0.7970191946676826,0.41633986341777535,27.399469368148306,152
86.41252372665335,21.941665871205167,Wet,0.6790168576308122,-0.6223900571573491,0.19752933681711676,0.666465470105285,0.3881492680985063,33.97596895414008,388
86.41252873267757,21.829695783996492,Dry,0.5369087727046238,-0.727643162033043,0.25057330464836475,0.78845337221478,0.4017937983857146,27.232000662827485,158
86.41254018782064,21.97358707875806,Others,0.5659012878472408,-0.7096342996086326,0.2447998330975346,0.7655761417780473,0.3750498619048122,27.12224873519564,159
86.41258928513624,21.7896713441686,Wet,0.5770910169971073,-0.7475293474642236,0.3079180751866171,0.8162361067087548,0.4181126757540239,25.630527239130906,94
86.4125961797534,21.717280709964022,Wet,0.5816134314059468,-0.7399570729678594,0.30007689755970113,0.811300184774832,0.46120052529908734,27.320759939752943,155
86.41263312158775,21.797774576443604,Wet,0.630510546931656,-0.6523124692565253,0.20688628469833245,0.7014565178060356,0.4213001454073003,33.83095905157207,387
